CVE_ID,Package,Current_Version,Latest_Version,CVSS_Score,CVSS_Severity,Grype_Severity,Dep_Type,Depth,Occurrences,Ecosystem,Action,Risk_Level
CVE-2018-25012,libwebp-dev,0.6.1-2,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3474,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3476,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-11080,libnghttp2-14,1.36.0-2+deb10u1,unknown,3.7,LOW,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-48541,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-39417,libpq-dev,11.11-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27103,libde265-0,1.0.3-1+b1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-52355,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-36328,libwebp-dev,0.6.1-2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-23218,libc-bin,2.28-10,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-23219,libc-bin,2.28-10,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-0985,libpq-dev,11.11-0+deb10u1,unknown,8.0,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-3446,libssl-dev,1.1.1d-0+deb10u6,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-2166,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,4.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-5955-9wpr-37jh,tar,6.1.0,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 6.1.0 to 7.5.9",low
CVE-2020-36329,libwebp-dev,0.6.1-2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-25010,libwebp-dev,0.6.1-2,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-23919,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-15142,libdjvulibre-dev,3.5.27.1-10,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-15143,libdjvulibre-dev,3.5.27.1-10,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-c2qf-rxjj-qqgw,semver,5.6.0,7.7.4,None,HIGH,high,transitive,2,19,npm,"UPGRADE — update from 5.6.0 to 7.7.4",low
CVE-2021-3733,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43548,node,16.0.0,unknown,8.1,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-33599,libc-bin,2.28-10,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-17543,liblz4-1,1.8.3-1,unknown,8.1,HIGH,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46669,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-15847,cpp-8,8.3.0-6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-11656,libsqlite3-0,3.27.2-3+deb10u1,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-3h5v-q93c-6h6q,ws,3.3.3,8.19.0,None,HIGH,high,transitive,4,2,npm,"UPGRADE — update from 3.3.3 to 8.19.0",low
CVE-2021-37750,krb5-multidev,1.17-3+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1586,libpcre2-8-0,10.32-5,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1304,comerr-dev,2.1-1.44.5-1+deb10u3,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-22823,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-22824,libexpat1,2.2.6-2+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-36054,krb5-multidev,1.17-3+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-25009,libwebp-dev,0.6.1-2,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-32027,libpq-dev,11.11-0+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-xfhh-g9f5-x4m4,socket.io-parser,3.2.0,4.2.5,None,HIGH,high,transitive,3,2,npm,"UPGRADE — update from 3.2.0 to 4.2.5",low
CVE-2022-27776,curl,7.64.0-4+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-cxjh-pqwp-8mfp,follow-redirects,1.9.0,1.15.11,None,MEDIUM,medium,transitive,3,1,npm,"UPGRADE — update from 1.9.0 to 1.15.11",low
CVE-2023-5870,libpq-dev,11.11-0+deb10u1,unknown,2.2,LOW,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0215,libssl-dev,1.1.1d-0+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-43618,libgmp-dev,2:6.1.2+dfsg-4,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-2389,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.9,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0466,libssl-dev,1.1.1d-0+deb10u6,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22918,node,16.0.0,unknown,5.3,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3712,libssl-dev,1.1.1d-0+deb10u6,unknown,7.4,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-x9w5-v3q2-3rhw,browserify-sign,4.2.1,4.2.5,None,HIGH,high,transitive,5,1,npm,"UPGRADE — update from 4.2.1 to 4.2.5",low
CVE-2018-25011,libwebp-dev,0.6.1-2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-w573-4hg7-7wgq,decode-uri-component,0.2.0,0.4.1,None,HIGH,high,transitive,5,2,npm,"UPGRADE — update from 0.2.0 to 0.4.1",low
GHSA-72mh-269x-7mh5,xmlhttprequest-ssl,1.5.5,4.0.0,None,CRITICAL,critical,transitive,5,1,npm,"UPGRADE — update from 1.5.5 to 4.0.0",low
CVE-2019-25013,libc-bin,2.28-10,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-15144,libdjvulibre-dev,3.5.27.1-10,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27380,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-f8q6-p94x-37v3,minimatch,3.0.4,10.2.0,None,HIGH,high,transitive,2,14,npm,"UPGRADE — update from 3.0.4 to 10.2.0",low
CVE-2021-3475,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-40330,git,1:2.20.1-2+deb10u3,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27782,curl,7.64.0-4+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-5678,libssl-dev,1.1.1d-0+deb10u6,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-8834,libcroco3,0.6.12-3,unknown,6.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-45942,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-p8p7-x288-28g6,request,2.88.2,2.88.2,None,MEDIUM,medium,transitive,3,3,npm,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-33560,libgcrypt20,1.8.4-5,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1664,dpkg,1.19.7,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-5981,libgnutls-dane0,3.6.7-4+deb10u6,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22930,node,16.0.0,unknown,9.8,CRITICAL,critical,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-23214,libpq-dev,11.11-0+deb10u1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-cm22-4g7w-348p,serve-static,1.15.0,2.2.1,None,LOW,low,transitive,4,1,npm,"UPGRADE — update from 1.15.0 to 2.2.1",low
CVE-2020-19498,libheif1,1.3.2-2~deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-19499,libheif1,1.3.2-2~deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-40217,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-44638,libpixman-1-0,0.36.0-1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-38552,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-39537,libncurses-dev,6.1+20181013-2+deb10u2,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-28153,libglib2.0-0,2.58.3-2+deb10u2,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-24977,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-32493,libdjvulibre-dev,3.5.27.1-10,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16587,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16589,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-0397,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.4,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-3cqr-58rm-57f8,handlebars,4.4.0,4.7.8,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
CVE-2021-26260,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-5fg8-2547-mr8q,xmldom,0.1.27,0.6.0,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 0.1.27 to 0.6.0",low
CVE-2023-1999,libwebp-dev,0.6.1-2,unknown,5.3,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-45960,libexpat1,2.2.6-2+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20302,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-10228,libc-bin,2.28-10,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22940,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-32491,libdjvulibre-dev,3.5.27.1-10,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-32492,libdjvulibre-dev,3.5.27.1-10,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3933,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3516,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-f5x3-32g6-xq36,tar,4.4.19,7.5.9,None,MEDIUM,medium,transitive,3,1,npm,"UPGRADE — update from 4.4.19 to 7.5.9",low
CVE-2022-25314,libexpat1,2.2.6-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-17479,libopenjp2-7,2.3.0-2+deb10u2,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-23936,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43680,libexpat1,2.2.6-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-32028,libpq-dev,11.11-0+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46848,libtasn1-6,4.13-3,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-h6q6-9hqw-rwfv,xmldom,0.1.27,0.6.0,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 0.1.27 to 0.6.0",low
CVE-2021-3477,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3478,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-c7qv-q95q-8v27,http-proxy-middleware,0.19.2,3.0.5,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 0.19.2 to 3.0.5",low
CVE-2023-7008,libsystemd0,241-7~deb10u7,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35527,libsqlite3-0,3.27.2-3+deb10u1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3575,libopenjp2-7,2.3.0-2+deb10u2,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3479,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22924,curl,7.64.0-4+deb10u2,unknown,3.7,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27378,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27379,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27381,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27384,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-46218,curl,7.64.0-4+deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-21824,node,16.0.0,unknown,8.2,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-22025,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-33602,libc-bin,2.28-10,unknown,7.4,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-31239,libsqlite3-0,3.27.2-3+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-20907,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27386,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-6277,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3605,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-19924,libsqlite3-0,3.27.2-3+deb10u1,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3204,libunbound8,1.9.0-2+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-10735,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27752,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-446m-mv8f-q348,moment,2.18.1,2.30.1,None,HIGH,high,direct,1,7,npm,"UPGRADE — update from 2.18.1 to 2.30.1",low
CVE-2023-0465,libssl-dev,1.1.1d-0+deb10u6,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21598,libde265-0,1.0.3-1+b1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-1587,libpcre2-8-0,10.32-5,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-22827,libexpat1,2.2.6-2+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-27982,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27376,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27377,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-62gr-4qp9-h98f,handlebars,4.4.0,4.7.8,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 4.4.0 to 4.7.8",low
CVE-2021-3500,libdjvulibre-dev,3.5.27.1-10,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32084,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32091,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27445,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-10506,libopenjp2-7,2.3.0-2+deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-qqgx-2p2h-9c37,ini,1.3.5,6.0.0,None,HIGH,high,transitive,2,3,npm,"UPGRADE — update from 1.3.5 to 6.0.0",low
CVE-2022-2097,libssl-dev,1.1.1d-0+deb10u6,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20300,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24751,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-41617,openssh-client,1:7.9p1-10+deb10u2,unknown,7.0,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-28544,libsvn1,1.10.4-1+deb10u2,unknown,4.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-23109,libheif1,1.3.2-2~deb10u1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2011-3389,libgnutls-dane0,3.6.7-4+deb10u6,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32088,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43242,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43249,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-22576,curl,7.64.0-4+deb10u2,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-21892,node,16.0.0,unknown,7.8,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3518,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-h9rv-jmmf-4pgx,serialize-javascript,1.9.1,7.0.2,None,MEDIUM,medium,transitive,3,2,npm,"UPGRADE — update from 1.9.1 to 7.0.2",low
GHSA-v88g-cgmw-v5xw,ajv,5.5.2,8.18.0,None,MEDIUM,medium,transitive,2,10,npm,"UPGRADE — update from 5.5.2 to 8.18.0",low
CVE-2021-44533,node,16.0.0,unknown,5.3,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20313,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20309,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-hj48-42vr-x3v9,path-parse,1.0.6,1.0.7,None,MEDIUM,medium,transitive,3,1,npm,"UPGRADE — update from 1.0.6 to 1.0.7",low
CVE-2024-4741,libssl-dev,1.1.1d-0+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35525,libsqlite3-0,3.27.2-3+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
